,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,is_drift,batch_id
405,1,8.757376,2,7,1674.900721,0,1,2,2,0,1,2,42.198482,1,1,1,1,1.0,0,1,0,5
406,0,56.681259,2,0,6218.618955,0,4,0,2,0,1,3,31.374053,1,0,0,3,1.0,1,1,0,5
407,1,8.576898,4,10,3610.041983,0,4,1,2,0,3,1,32.408174,1,1,1,1,1.0,0,1,0,5
408,0,6.828913,4,0,3795.622414,0,0,2,2,0,1,3,24.731762,1,2,1,2,1.0,1,1,0,5
409,0,31.894323,4,1,4767.821686,0,2,0,2,0,2,3,36.067146,1,2,0,1,1.0,0,1,0,5
410,1,23.33548,3,3,516.779372,0,4,3,2,0,1,1,46.617141,1,1,0,1,1.0,0,1,0,5
411,1,11.933433,2,4,2442.464272,0,2,3,2,0,1,0,30.089686,0,1,0,2,2.0,0,1,0,5
412,3,19.016723,2,10,2424.015072,0,4,3,2,0,2,2,46.411844,1,1,0,2,1.0,0,1,0,5
413,3,25.513965,2,10,1436.027501,0,4,3,2,0,3,0,50.84592,1,1,0,2,1.0,0,1,0,5
414,3,15.267999,3,3,2657.081737,4,4,3,2,0,3,2,32.050315,2,0,1,3,2.0,1,1,0,5
415,3,12.516795,4,4,2350.057156,0,2,3,2,0,3,1,58.018202,1,1,1,2,1.0,0,1,0,5
416,3,42.750923,4,0,1512.628804,4,4,3,1,0,3,0,46.786873,1,1,1,3,1.0,1,1,0,5
417,0,24.671719,4,0,327.61786,0,2,3,3,0,3,1,27.700872,1,1,2,2,1.0,0,0,0,5
418,0,8.052622,3,3,4414.567011,0,3,0,3,0,3,0,22.163419,1,0,1,2,2.0,0,1,0,5
419,3,24.091094,2,0,3322.982272,0,4,3,2,0,3,2,36.091675,1,1,1,3,1.0,1,1,0,5
420,0,4.933383,2,10,1069.454687,0,1,3,2,0,3,2,44.177374,1,1,0,2,2.0,0,1,0,5
421,0,11.763898,3,9,824.394501,0,3,2,1,1,3,1,32.336871,1,1,1,3,1.0,1,1,0,5
422,3,52.803144,4,7,4266.48836,4,2,1,2,0,1,3,52.079734,1,2,1,1,1.0,0,1,0,5
423,1,20.856764,1,0,976.544159,0,4,1,2,0,3,1,33.418881,1,0,0,3,1.0,1,1,0,5
424,2,12.203623,2,3,1027.556541,0,2,3,2,0,1,1,55.778137,1,1,0,1,1.0,0,1,0,5
425,0,9.527902,2,4,2500.86477,4,3,0,3,2,0,1,28.338446,1,1,0,2,1.0,1,1,0,5
426,3,39.297023,2,1,5663.170412,0,4,1,3,0,3,1,33.967112,1,1,0,2,1.0,1,1,0,5
427,3,24.51169,3,10,8807.717704,4,2,1,2,0,3,2,54.860238,1,1,0,2,1.0,0,1,0,5
428,3,25.872786,2,10,2762.075373,1,1,3,2,0,3,2,49.861034,1,1,1,2,1.0,0,1,0,5
429,1,50.277132,2,1,1299.995662,1,0,3,2,1,2,3,53.130005,1,1,0,2,2.0,0,1,0,5
430,3,23.058066,2,3,965.87831,4,2,3,0,0,1,0,38.909535,1,1,1,3,1.0,1,1,0,5
431,0,7.25313,2,6,1235.86266,3,2,0,1,1,1,0,23.309949,1,1,0,2,1.0,0,1,0,5
432,2,24.715103,2,0,3468.267363,0,4,1,2,0,3,1,64.51574,1,1,1,2,2.0,1,1,0,5
433,3,8.453544,2,0,2398.900717,0,3,0,2,0,3,2,23.403476,1,0,0,1,2.0,0,1,0,5
434,3,38.303619,3,9,5190.542657,2,3,3,1,0,1,3,23.250438,1,1,1,3,1.0,0,1,0,5
435,3,26.610009,2,4,1407.446732,2,4,2,2,0,1,1,25.942871,1,1,1,2,1.0,1,1,0,5
436,0,24.189685,2,3,906.54237,0,1,3,0,0,3,0,22.85012,1,0,0,1,1.0,0,1,0,5
437,3,17.551872,1,1,1964.530997,1,2,3,2,0,3,2,30.164424,0,1,0,2,1.0,0,1,0,5
438,3,18.987605,2,0,1596.453333,1,0,2,2,0,1,2,34.404601,1,1,0,0,1.0,0,1,0,5
439,0,7.824764,2,4,844.012132,0,4,0,2,0,3,0,40.10845,1,1,0,2,1.0,0,1,0,5
440,1,11.989358,4,5,960.013639,0,2,2,3,0,1,2,33.254237,1,1,1,1,1.0,0,1,0,5
441,2,10.685669,2,10,832.500138,1,2,2,2,2,0,1,33.786329,1,1,0,1,1.0,0,1,0,5
442,3,24.531188,2,3,1563.121458,3,1,3,1,0,3,3,25.309811,1,2,0,2,1.0,0,1,0,5
443,1,29.561966,3,0,9434.016188,1,2,3,0,0,3,1,37.517289,2,1,0,2,1.0,0,1,0,5
444,3,42.792037,2,0,1796.819506,0,4,3,2,0,3,3,52.776025,1,2,1,2,1.0,1,1,0,5
445,1,40.63322,2,3,4041.446501,0,1,0,2,1,3,2,50.513066,1,1,0,2,1.0,0,1,0,5
446,3,18.060852,2,0,2574.013449,3,1,3,2,0,0,1,39.151526,1,1,0,3,2.0,1,1,0,5
447,3,8.658273,2,4,2777.855423,4,2,1,2,0,2,0,20.814488,1,1,0,2,1.0,0,1,0,5
448,0,23.23101,2,4,3993.09601,3,2,0,2,0,0,0,45.924185,0,0,1,2,1.0,1,1,0,5
449,0,22.943506,2,0,3147.45399,0,4,2,1,0,1,2,39.449509,1,0,0,3,1.0,1,1,0,5
450,3,19.265707,2,4,1526.82508,4,0,2,1,0,3,0,51.697116,1,1,0,3,1.0,0,1,0,5
451,3,24.61475,2,4,8798.635437,0,2,0,2,0,1,2,21.936886,1,1,0,1,1.0,0,1,0,5
452,3,17.926436,2,9,3930.632444,4,4,3,1,0,3,1,36.856607,1,1,0,2,1.0,1,1,0,5
453,3,34.212208,2,3,7607.236566,2,4,1,2,0,1,3,40.11438,1,0,1,1,1.0,0,1,0,5
454,1,29.53856,4,2,9346.511879,2,1,3,1,0,3,3,22.453681,1,1,1,1,1.0,0,1,0,5
455,0,12.356738,3,4,737.179601,0,2,2,3,0,1,1,64.062835,1,1,1,2,1.0,0,1,0,5
456,3,11.338084,3,3,674.564945,0,2,2,2,2,1,0,33.876588,1,1,0,1,2.0,0,1,0,5
457,3,24.072412,2,0,1432.906908,0,1,2,2,0,0,1,21.406933,1,1,0,1,1.0,1,1,0,5
458,0,23.434165,2,9,1481.103565,4,1,3,1,0,3,2,29.86305,0,1,0,2,1.0,0,1,0,5
459,3,23.930841,4,4,2645.861332,4,1,1,2,0,1,2,25.269467,1,1,1,2,1.0,1,1,0,5
460,1,12.668377,2,4,3486.27524,2,1,2,2,0,1,0,31.675156,1,1,0,3,1.0,1,1,0,5
461,3,50.489519,4,10,6238.911964,0,4,1,2,0,3,2,31.828544,1,1,1,2,1.0,0,1,0,5
462,3,23.890619,4,2,4025.205302,3,4,3,2,0,3,1,36.966109,1,1,0,2,1.0,0,1,0,5
463,0,43.835326,2,0,7483.27099,0,2,1,2,0,3,3,33.245396,1,2,0,2,1.0,1,1,0,5
464,3,11.752571,3,4,2624.361931,1,2,0,2,0,1,0,26.899201,1,1,0,2,1.0,1,1,0,5
465,3,23.847741,4,1,2077.077589,0,1,3,1,0,1,1,22.508473,1,0,1,2,1.0,1,1,0,5
466,3,37.126694,1,10,7863.189479,0,2,0,1,0,0,2,28.490216,1,1,0,1,1.0,0,1,0,5
467,3,11.611247,2,3,2383.049507,0,2,1,2,0,1,2,40.056364,1,1,0,2,1.0,0,1,0,5
468,3,18.404517,2,0,5567.60396,2,3,1,1,0,3,1,42.832741,1,1,0,2,1.0,1,1,0,5
469,3,12.103517,1,1,740.869793,4,2,3,2,0,1,1,43.589928,0,0,0,1,1.0,0,1,0,5
470,0,18.932536,2,7,2227.326825,0,2,1,2,0,3,0,35.487376,2,0,0,2,2.0,1,1,0,5
471,1,13.956165,0,4,807.23324,4,1,3,2,0,1,2,33.724252,0,0,1,1,1.0,1,1,0,5
472,3,12.001055,4,0,1226.975768,3,1,3,2,0,1,0,26.650373,1,1,1,3,1.0,1,1,0,5
473,3,11.585663,2,4,3009.198746,2,0,2,2,0,1,2,30.665157,1,1,0,0,1.0,0,0,0,5
474,2,12.370655,2,4,1352.551617,0,2,3,2,0,0,0,45.487978,2,1,0,1,2.0,0,1,0,5
475,2,12.473756,4,4,2668.850471,4,3,3,2,0,3,2,32.314165,1,1,1,2,1.0,0,1,0,5
476,1,24.044986,2,3,1449.172514,1,4,3,3,1,3,1,33.588097,1,0,0,3,1.0,1,1,0,5
477,2,6.75058,3,4,4032.323761,0,2,0,1,1,1,3,29.820943,1,2,0,1,1.0,0,1,0,5
478,0,15.807266,4,1,1464.689897,0,2,1,2,0,1,3,26.951388,0,2,1,2,1.0,1,1,0,5
479,3,6.508594,0,0,2531.462129,0,1,1,2,0,0,0,34.701363,2,0,3,3,2.0,1,1,0,5
480,0,24.044775,2,3,7892.024621,0,0,2,0,1,0,2,32.68306,1,0,0,3,1.0,1,1,0,5
481,3,38.609947,4,4,5581.571552,3,3,1,2,0,2,3,31.175886,1,2,2,3,1.0,1,1,0,5
482,0,18.959666,2,4,2027.305577,0,1,0,2,0,1,2,41.511447,1,1,0,2,1.0,0,1,0,5
483,3,16.221025,2,4,914.680902,0,3,1,2,0,1,2,48.751463,1,1,0,3,2.0,1,1,0,5
484,3,23.246754,3,3,6784.094016,0,1,3,2,0,3,1,25.338797,1,0,1,2,1.0,1,1,0,5
485,3,12.236576,2,3,1935.141851,2,4,3,2,2,3,3,42.322723,1,2,0,2,1.0,0,1,0,5
486,1,25.018112,2,3,3504.219402,1,1,2,2,0,3,2,27.069246,1,1,0,2,1.0,1,1,0,5
487,0,31.065972,2,10,5041.476666,2,4,3,3,0,3,3,33.61208,1,1,0,2,1.0,1,1,0,5
488,0,35.493742,2,10,4343.757399,0,1,1,2,0,0,2,40.459002,0,1,0,2,1.0,0,1,0,5
489,1,17.210835,2,10,1463.949673,1,3,3,1,0,2,2,21.689081,1,1,0,1,1.0,0,1,0,5
490,2,7.616435,2,4,1575.992542,1,4,3,2,0,3,2,52.718663,1,1,0,2,1.0,1,1,0,5
491,1,23.902253,2,5,7081.188481,0,3,1,2,0,1,1,21.912418,1,1,0,2,2.0,0,1,0,5
492,3,10.561184,0,6,1022.494468,0,4,2,3,0,3,0,22.86256,1,1,1,2,1.0,0,1,0,5
493,0,44.212685,2,0,9551.740572,0,2,1,1,0,1,1,29.912709,1,1,0,3,1.0,1,1,0,5
494,3,44.113841,2,4,8836.588445,2,1,2,2,0,0,2,23.243048,1,1,0,3,1.0,1,1,0,5
495,3,31.264068,0,3,4477.721774,4,2,3,3,0,3,2,37.341794,1,0,1,2,1.0,0,1,0,5
496,3,7.126207,2,0,3054.880339,0,3,0,2,2,3,3,27.544361,0,0,0,1,1.0,0,1,0,5
497,3,17.496796,2,4,1019.070618,1,2,3,3,0,1,0,29.239524,1,0,0,2,2.0,1,1,0,5
498,1,19.308009,3,4,899.323341,0,2,3,1,0,3,2,25.20035,1,1,1,2,1.0,1,1,0,5
499,3,43.037174,3,10,7292.191133,0,4,1,1,0,2,3,36.971728,1,1,1,2,1.0,0,1,0,5
500,1,24.714125,4,1,2523.073123,4,4,1,2,0,1,0,26.55377,1,1,0,2,1.0,0,1,0,5
501,0,24.716315,3,10,1316.773656,0,2,3,2,0,1,2,30.04296,1,1,1,2,1.0,0,1,0,5
502,3,11.943481,1,4,2584.421871,4,2,2,2,0,1,1,28.687283,0,1,0,1,2.0,0,1,0,5
503,1,40.63322,2,3,4041.446501,0,1,0,2,1,3,2,50.513066,1,1,0,2,1.0,0,1,0,5
504,3,52.087978,2,10,8174.331193,0,2,0,2,0,1,3,42.744183,1,2,0,3,1.0,1,1,0,5
505,1,9.265274,2,0,1189.884425,0,2,3,1,0,1,0,44.65327,1,1,0,1,1.0,0,1,0,5
506,2,19.323304,3,4,3516.338057,4,4,0,2,0,3,1,39.012796,1,1,0,3,1.0,1,1,0,5
507,0,11.976176,2,4,465.613475,0,2,3,2,0,0,3,30.415736,1,0,0,2,1.0,0,1,0,5
508,3,35.209475,2,1,9583.710919,1,1,3,2,0,2,2,23.853599,1,1,0,2,2.0,0,1,0,5
509,3,12.459437,2,3,1919.659279,4,3,0,0,0,2,1,57.992631,1,1,0,2,2.0,1,1,0,5
510,0,15.686359,3,4,4068.726335,4,3,3,2,0,1,2,32.746948,1,1,0,2,1.0,0,1,0,5
511,3,26.151561,2,7,2266.169497,0,2,1,2,0,3,0,36.362551,1,1,0,2,1.0,0,1,0,5
512,3,19.021191,0,3,1614.503196,4,2,3,2,0,2,2,31.200757,1,1,1,2,1.0,1,1,0,5
513,3,11.809671,2,0,1388.691667,3,2,3,2,0,2,0,32.43022,0,1,0,2,1.0,0,1,0,5
514,1,10.682259,2,10,1458.99108,0,1,1,1,0,0,0,22.119565,1,1,0,1,1.0,0,1,0,5
515,1,23.580499,4,4,1997.026504,3,2,3,2,0,1,2,38.419827,1,1,2,2,1.0,0,1,0,5
516,0,44.536043,4,3,8501.106792,0,2,0,1,1,1,1,23.276632,1,1,1,2,1.0,0,1,0,5
517,3,42.178266,4,7,3882.259876,0,4,2,3,0,3,2,36.704508,0,1,1,2,2.0,0,1,0,5
518,2,7.520589,3,3,1431.646133,3,3,1,0,0,1,1,46.3602,1,1,1,1,1.0,0,1,0,5
519,0,24.21958,2,0,5075.494295,0,2,0,2,0,1,2,27.805685,1,1,0,2,1.0,0,1,0,5
520,1,46.756744,1,10,4718.463244,0,4,3,3,0,3,2,26.485111,1,1,0,2,1.0,0,1,0,5
521,3,7.529739,2,3,1152.580605,4,2,1,3,0,1,3,26.449596,1,0,0,2,1.0,1,1,0,5
522,0,36.408171,2,3,2443.171166,4,4,3,2,0,3,0,39.287398,1,1,0,1,1.0,0,1,0,5
523,0,38.288933,2,7,6546.79443,2,2,3,1,0,0,2,22.213741,1,1,0,2,1.0,0,1,0,5
524,1,44.022533,3,10,4524.105577,0,3,1,1,0,3,2,25.166441,1,1,0,1,1.0,0,1,0,5
525,1,58.143154,3,1,6376.573529,0,4,0,2,0,3,0,27.056107,1,1,0,1,1.0,1,1,0,5
526,1,24.893453,2,3,1475.970357,0,3,3,2,0,2,2,42.767648,1,1,0,3,1.0,1,1,0,5
527,1,44.320785,3,3,7432.551206,0,3,1,1,0,1,3,34.264012,2,2,1,2,1.0,1,1,0,5
528,1,5.807333,2,10,1222.406777,3,4,0,1,0,3,2,68.270941,1,1,1,2,1.0,0,1,0,5
529,2,17.853058,4,4,2375.09769,4,3,3,1,0,0,0,24.400437,1,1,1,3,1.0,1,1,0,5
530,0,17.782578,3,0,3773.704786,0,2,0,2,0,1,2,43.294525,1,0,0,2,1.0,0,1,0,5
531,1,18.240634,2,0,2218.065284,1,2,3,2,1,1,1,23.129144,1,1,0,2,2.0,0,1,0,5
532,3,7.072023,4,4,1103.018452,0,3,3,2,0,0,1,32.975748,0,1,1,1,2.0,0,1,0,5
533,0,25.153426,4,4,2628.97085,0,4,3,1,0,3,0,54.845265,1,1,1,3,1.0,1,1,0,5
534,3,18.869421,2,1,3198.228522,4,3,1,0,0,2,0,42.794209,1,1,0,2,1.0,0,1,0,5
535,3,12.040073,3,0,6190.883721,1,4,1,2,0,3,2,47.944506,1,0,1,2,1.0,0,1,0,5
536,3,8.793864,2,0,691.72023,2,1,3,3,0,3,1,60.313515,1,1,0,2,1.0,0,1,0,5
537,2,24.985918,4,3,2122.806733,0,0,0,2,0,1,2,38.128357,1,1,0,3,1.0,1,1,0,5
538,1,9.57305,2,4,1551.660943,0,1,1,2,0,0,0,22.014325,1,1,0,1,2.0,0,1,0,5
539,3,24.035282,4,4,3566.78008,4,2,3,1,2,2,0,27.062262,1,1,0,2,1.0,1,1,0,5
540,3,11.13094,4,1,3233.161785,4,1,0,1,2,0,0,24.947592,1,0,1,1,1.0,0,0,0,5
541,3,12.21087,4,10,657.921723,4,2,3,2,0,1,3,33.997607,1,2,1,3,1.0,1,1,0,5
542,1,55.981401,2,4,8221.281061,2,1,2,1,0,0,2,23.321925,0,0,0,1,1.0,1,1,0,5
543,1,8.396638,3,0,3703.337983,4,2,0,1,0,3,0,33.033407,1,1,1,2,1.0,1,1,0,5
544,3,12.165319,4,4,1644.073149,4,3,3,2,0,3,0,20.844031,1,1,0,2,2.0,1,1,0,5
545,3,48.283613,2,1,9032.670461,2,4,1,3,0,3,2,52.22744,1,0,0,3,1.0,1,1,0,5
546,1,12.170975,2,4,1408.185252,0,0,0,2,0,3,2,39.863217,0,1,0,3,1.0,1,1,0,5
547,1,11.995582,2,4,2428.274315,0,4,3,1,0,1,0,48.252468,1,1,0,2,1.0,1,1,0,5
548,3,18.181022,4,1,3161.646361,1,2,2,2,0,1,0,34.949149,1,1,1,2,1.0,0,1,0,5
549,1,14.519601,4,0,2096.586722,1,3,3,2,0,1,2,56.333141,1,1,1,1,2.0,0,1,0,5
550,0,23.846144,4,4,4939.487803,0,4,0,1,0,1,2,59.270584,1,1,0,2,1.0,0,1,0,5
551,0,11.736187,2,0,2473.610817,3,1,0,1,0,2,2,30.413658,1,1,3,2,1.0,0,1,0,5
552,0,17.412691,4,2,624.6292,0,2,3,2,0,1,3,37.343148,0,2,1,2,1.0,0,1,0,5
553,3,22.660843,4,4,10197.685744,0,0,1,3,0,0,3,60.700652,2,0,1,0,1.0,0,1,0,5
554,3,14.967374,2,3,6689.927014,0,4,0,3,0,3,3,28.61063,1,1,0,2,1.0,0,1,0,5
555,3,4.890115,4,1,753.836602,4,4,3,2,0,3,1,29.244709,1,1,0,3,1.0,1,1,0,5
556,1,40.447861,2,0,11644.9012,0,4,0,1,0,3,1,51.093463,0,1,0,2,1.0,0,1,0,5
557,3,30.014323,2,3,3780.968855,4,1,0,2,0,2,2,33.748488,1,1,0,2,1.0,0,1,0,5
558,1,24.513109,1,0,9488.179983,2,2,3,2,0,1,2,29.308167,0,1,0,1,1.0,0,1,0,5
559,1,45.880555,4,4,9393.114544,0,3,1,2,0,2,2,33.136326,1,1,0,1,1.0,0,1,0,5
560,3,15.398391,2,4,2322.009033,1,4,0,1,0,3,1,28.591994,1,1,0,2,1.0,1,1,0,5
561,0,11.628701,2,3,763.124125,0,4,2,2,2,3,0,42.996139,1,1,0,2,1.0,0,1,0,5
562,0,11.623071,2,10,1113.148415,0,4,3,1,0,3,3,52.522746,1,2,0,2,1.0,1,1,0,5
563,3,18.07918,4,4,2494.545631,4,2,3,2,0,1,0,25.392697,1,1,0,1,2.0,0,1,0,5
564,3,12.366581,4,4,3541.729686,0,3,1,3,0,1,2,22.793946,0,1,1,2,1.0,1,1,0,5
565,3,38.63845,2,0,4190.710119,4,1,3,2,0,2,1,40.451049,1,1,0,2,1.0,1,1,0,5
566,1,8.433674,4,0,2500.122702,0,2,0,3,0,1,2,38.607044,1,1,0,2,1.0,0,1,0,5
567,3,9.042072,2,4,4765.69125,4,4,3,3,0,3,2,22.910064,1,1,0,2,1.0,0,1,0,5
568,3,12.235345,4,0,2355.420819,0,4,2,2,2,2,0,37.355672,1,1,1,3,1.0,1,1,0,5
569,0,19.397733,2,1,2462.115379,0,3,0,2,0,3,2,43.743558,0,0,0,2,1.0,0,1,0,5
570,1,11.903911,0,0,9566.117694,0,2,2,2,0,1,3,22.40015,1,1,1,2,1.0,0,1,0,5
571,1,7.491777,2,4,1493.730269,0,1,1,2,0,2,0,44.904933,0,1,0,2,2.0,0,1,0,5
572,0,17.487376,2,0,2149.561399,0,2,3,2,1,1,0,21.347544,1,1,0,1,2.0,0,1,0,5
573,3,11.943481,1,4,2584.421871,4,2,2,2,0,1,1,28.687283,0,1,0,1,2.0,0,1,0,5
574,2,12.206395,2,0,1588.601707,1,2,2,2,0,1,1,29.301781,1,1,0,1,1.0,0,1,0,5
575,3,11.410622,4,4,767.369641,3,4,3,2,0,3,0,34.987689,1,1,1,3,1.0,1,1,0,5
576,1,39.789507,4,3,4196.803124,0,3,2,1,0,3,2,26.308886,1,1,2,1,1.0,0,1,0,5
577,1,5.181031,3,0,1620.371141,1,4,3,3,0,1,1,37.549848,1,1,1,3,1.0,1,1,0,5
578,0,35.162607,2,6,9649.170325,0,1,1,1,0,1,3,25.171066,1,2,0,2,1.0,0,1,0,5
579,2,20.740498,2,0,3421.507602,4,4,0,1,0,3,1,45.817371,1,1,0,2,1.0,0,1,0,5
580,3,24.345034,0,0,2875.431628,3,4,3,2,0,1,0,36.27083,1,1,1,1,1.0,0,1,0,5
581,3,38.365153,4,0,8393.736705,0,2,3,3,0,0,2,52.100382,1,1,2,1,1.0,0,1,0,5
582,3,6.704136,4,0,332.138686,0,3,3,3,0,1,1,23.742802,1,1,0,2,1.0,0,1,0,5
583,0,23.514203,2,1,1997.153482,0,4,3,2,2,3,0,36.222902,1,1,0,1,1.0,0,1,0,5
584,1,11.916435,2,4,1722.838703,0,1,3,2,0,0,1,26.422373,1,0,0,1,2.0,0,1,0,5
585,3,12.245621,0,1,1416.819552,4,3,3,2,2,1,0,26.272934,1,1,0,1,1.0,0,1,0,5
586,1,11.576388,2,4,890.535344,4,4,3,2,0,3,1,58.680759,1,1,0,2,1.0,1,1,0,5
587,3,8.792614,1,3,1822.175952,0,2,0,2,0,3,2,36.785605,0,1,0,2,2.0,1,1,0,5
588,3,23.398753,2,3,8086.809612,0,3,1,2,2,1,1,26.883694,1,1,1,2,2.0,0,1,0,5
589,0,18.709552,4,7,1427.150818,0,2,3,3,0,3,0,21.616874,1,1,0,3,1.0,0,1,0,5
590,0,24.620463,2,9,10341.938377,0,0,3,1,0,3,0,22.664064,1,1,0,0,1.0,1,1,0,5
591,0,12.078341,0,0,2877.889413,0,2,2,2,0,1,0,39.449747,1,0,0,3,1.0,1,1,0,5
592,1,30.324466,4,3,9576.215172,1,1,3,2,0,0,0,28.145745,1,1,1,2,1.0,0,1,0,5
593,3,12.444279,2,4,1361.776947,2,4,0,2,0,3,0,65.408598,1,1,0,3,1.0,1,1,0,5
594,0,12.059456,2,5,816.651504,0,2,3,2,0,3,0,44.453455,1,0,0,2,1.0,0,1,0,5
595,0,53.554141,2,1,6366.769338,0,1,1,1,0,3,2,24.569621,1,1,0,2,1.0,0,1,0,5
596,0,12.192904,4,3,2348.959529,0,3,1,1,0,3,2,26.848366,1,0,1,2,1.0,0,1,0,5
597,0,43.924794,2,3,3719.601177,0,1,0,2,2,1,2,53.766306,1,0,0,2,1.0,0,1,0,5
598,0,25.149733,2,1,2610.760868,2,4,1,1,0,3,0,22.244712,1,0,0,3,1.0,1,1,0,5
599,1,5.681831,4,3,1036.449847,0,2,2,2,0,3,1,28.746905,0,1,1,1,1.0,0,1,0,5
600,3,14.389946,0,4,2123.782613,0,4,3,0,0,2,2,26.440027,1,1,1,3,1.0,1,1,0,5
601,1,54.789103,4,3,2564.276757,1,2,3,2,2,3,2,32.526573,1,1,1,2,1.0,1,1,0,5
602,1,9.309897,1,4,663.490367,1,0,3,1,0,3,2,24.955009,0,1,0,0,1.0,0,1,0,5
603,3,9.624917,2,1,708.358618,0,1,1,1,0,3,0,31.901427,1,1,0,2,1.0,1,1,0,5
604,3,11.615264,2,5,1427.641356,0,2,1,2,0,2,0,44.554154,1,1,0,2,1.0,1,1,0,5
605,3,14.906181,4,0,1861.411007,3,2,3,2,0,3,1,39.71522,1,1,0,2,2.0,0,1,0,5
606,1,11.883022,4,3,1466.181691,0,2,1,1,0,1,2,23.801185,1,1,3,2,1.0,0,1,0,5
607,3,24.021192,1,3,1372.643577,0,3,3,1,0,1,0,22.529941,1,1,0,2,1.0,0,1,0,5
608,2,24.676434,2,4,10380.374314,4,1,1,2,0,0,2,29.448905,0,1,0,2,1.0,1,1,0,5
609,2,28.72786,2,0,8998.533279,0,2,0,1,0,3,3,22.565415,1,2,0,2,1.0,1,1,0,5
610,0,38.379949,1,7,9145.579222,0,4,3,1,0,3,3,29.725957,0,0,1,2,1.0,1,1,0,5
611,0,16.114347,2,4,9632.783174,4,2,2,2,0,1,3,23.459213,1,2,0,2,1.0,0,1,0,5
612,3,16.589526,4,4,1605.007949,4,4,3,3,0,3,0,36.986102,0,1,1,2,1.0,0,1,0,5
613,0,22.79698,2,4,2580.712559,0,4,1,2,2,2,0,59.014298,1,1,0,2,1.0,0,1,0,5
614,1,12.098275,4,0,3012.337949,0,3,0,1,0,0,0,39.374211,1,1,0,2,1.0,0,1,0,5
615,3,18.9332,4,4,3321.10773,0,2,0,2,0,0,0,27.647984,1,1,1,2,2.0,1,1,0,5
616,0,21.42081,4,9,2047.755281,0,4,1,2,0,3,0,44.223985,1,1,0,2,1.0,0,0,0,5
617,0,12.150492,4,0,1012.484588,0,2,3,2,0,3,0,27.183719,1,1,1,1,1.0,0,1,0,5
618,1,19.812143,4,3,3635.210683,0,2,2,1,2,1,0,21.599667,1,0,1,1,2.0,0,1,0,5
619,1,12.019178,2,2,683.783814,0,2,1,2,0,1,0,32.701021,1,1,0,1,1.0,0,1,0,5
620,3,26.10635,4,1,3725.254907,0,2,2,1,0,1,2,23.050016,1,1,1,2,1.0,1,1,0,5
621,3,13.308009,2,3,2112.481424,0,2,1,2,0,2,2,23.031318,1,1,0,2,1.0,1,1,0,5
622,3,5.047284,3,3,2131.606419,1,3,0,1,0,2,0,37.868045,1,1,0,1,1.0,0,0,0,5
623,0,12.093983,2,3,702.995713,0,2,3,1,0,1,2,29.095818,1,1,0,2,1.0,1,1,0,5
624,0,12.340466,4,4,1816.904022,0,2,3,1,0,3,0,41.108263,1,0,1,2,1.0,1,1,0,5
625,0,8.356974,1,10,756.160218,0,4,3,2,0,3,0,41.189075,2,1,0,2,2.0,1,1,0,5
626,1,22.664125,2,4,1129.783529,1,3,3,2,0,3,2,27.418076,1,1,0,3,1.0,1,1,0,5
627,3,16.941007,0,3,1850.127642,4,4,2,2,0,3,2,55.354771,1,1,1,3,2.0,1,1,0,5
628,3,43.014683,0,10,2300.606761,2,0,1,1,2,3,1,32.35102,1,1,1,3,1.0,1,1,0,5
629,2,18.578276,4,2,1480.844885,0,2,0,2,0,3,1,43.306074,1,1,0,2,1.0,1,1,0,5
630,3,7.728698,4,4,1488.123072,1,2,3,2,2,1,0,38.572552,1,1,2,3,1.0,1,1,0,5
631,3,14.279294,2,1,1658.038811,3,1,3,2,0,2,1,24.240039,1,1,1,2,2.0,1,1,0,5
632,0,12.213765,2,0,917.406817,0,4,3,1,2,1,0,41.86488,1,1,0,1,1.0,0,1,0,5
633,0,23.378107,4,3,2159.838013,0,4,3,1,0,3,2,26.46686,0,1,0,3,1.0,1,1,0,5
634,1,46.756744,1,10,4718.463244,0,4,3,3,0,3,2,26.485111,1,1,0,2,1.0,0,1,0,5
635,3,12.439517,2,1,1643.026727,0,4,3,1,0,3,0,41.742426,1,1,0,2,1.0,0,1,0,5
636,3,24.661683,4,4,2421.357679,0,2,1,2,0,1,3,27.679519,1,0,1,2,1.0,1,1,0,5
637,2,17.855495,4,10,2440.237716,0,4,1,2,0,3,1,32.033496,1,1,1,2,1.0,0,1,0,5
638,1,7.702308,4,3,4002.580351,0,2,1,2,0,1,0,51.46746,0,1,1,1,2.0,0,1,0,5
639,1,8.76899,2,3,1838.654815,0,2,0,2,0,1,0,31.897756,1,1,0,2,1.0,1,1,0,5
640,3,23.778971,2,10,1301.187207,0,3,3,2,0,1,1,34.06544,1,1,0,2,1.0,0,1,0,5
641,0,10.024918,4,6,1715.91513,0,4,0,2,0,3,0,44.278617,1,1,1,1,1.0,0,1,0,5
642,1,12.153132,4,5,1258.206234,0,4,3,2,0,3,0,42.239272,1,0,1,2,1.0,0,1,0,5
643,0,32.669239,2,4,4097.593086,0,4,3,2,2,1,2,44.735825,1,1,1,2,1.0,1,1,0,5
644,3,10.909161,4,4,1152.575116,2,2,3,2,0,1,1,28.415313,1,1,0,1,2.0,0,1,0,5
